ms, dB
21.090000, -6.613381
21.090417, -6.868038
21.090833, -5.840344
21.091250, -7.659614
21.091667, -7.364597
21.092083, -6.579599
21.092500, -5.515573
21.092917, -6.999295
21.093333, -7.210065
21.093750, -7.845108
21.094167, -7.595140
21.094583, -5.608952
21.095000, -7.535684
21.095417, -7.626898
21.095833, -7.257545
21.096250, -6.357753
21.096667, -5.371955
21.097083, -6.717585
21.097500, -6.227841
21.097917, -6.440669
21.098333, -7.969340
21.098750, -5.420424
21.099167, -6.444139
21.099583, -6.239773
21.100000, -6.929542
21.100417, -6.557813
21.100833, -5.515821
21.101250, -7.043388
21.101667, -6.816405
21.102083, -6.135483
21.102500, -6.623650
21.102917, -6.184121
21.103333, -6.799082
21.103750, -6.163872
21.104167, -5.398211
21.104583, -5.284122
21.105000, -7.171019
21.105417, -6.056330
21.105833, -6.163045
21.106250, -6.235831
21.106667, -5.635592
21.107083, -8.893450
21.107500, -7.687156
21.107917, -5.547821
21.108333, -8.201507
21.108750, -7.184617
21.109167, -9.212883
21.109583, -5.637037
21.110000, -7.070991
21.110417, -9.391985
21.110833, -7.408851
21.111250, -8.669065
21.111667, -6.957223
21.112083, -5.827217
21.112500, -8.170315
21.112917, -6.429310
21.113333, -5.832953
21.113750, -5.526549
21.114167, -5.725291
21.114583, -8.672188
21.115000, -6.944083
21.115417, -6.154532
21.115833, -6.828890
21.116250, -7.420056
21.116667, -6.380144
21.117083, -7.977073
21.117500, -6.611776
21.117917, -4.962522
21.118333, -9.864384
21.118750, -6.506935
21.119167, -6.628523
21.119583, -6.716237
21.120000, -5.786658
21.120417, -8.174379
21.120833, -4.764279
21.121250, -5.460311
21.121667, -7.555310
21.122083, -5.343596
21.122500, -5.190855
21.122917, -7.054076
21.123333, -5.626940
21.123750, -6.899753
21.124167, -6.954796
21.124583, -5.604182
21.125000, -5.589112
21.125417, -4.718402
21.125833, -6.105686
21.126250, -6.398110
21.126667, -5.428972
21.127083, -6.202557
21.127500, -6.949399
21.127917, -5.469217
21.128333, -5.641676
21.128750, -5.181073
21.129167, -7.610394
21.129583, -7.582674
21.130000, -5.224835
21.130417, -6.514191
21.130833, -8.083092
21.131250, -5.803103
21.131667, -5.282138
21.132083, -5.273812
21.132500, -5.756182
21.132917, -5.939058
21.133333, -7.684577
21.133750, -6.161689
21.134167, -6.759727
21.134583, -4.907102
21.135000, -5.423726
21.135417, -4.721203
21.135833, -6.395853
21.136250, -5.791608
21.136667, -4.820224
21.137083, -6.153276
21.137500, -5.851877
21.137917, -6.299473
21.138333, -6.010452
21.138750, -4.599026
21.139167, -6.068217
21.139583, -6.679181
21.140000, -4.631310
21.140417, -5.972741
21.140833, -3.655499
21.141250, -4.261822
21.141667, -4.687307
21.142083, -4.372951
21.142500, -5.027293
21.142917, -4.068157
21.143333, -5.085282
21.143750, -5.433251
21.144167, -4.546193
21.144583, -5.868988
21.145000, -5.274883
21.145417, -4.786261
21.145833, -4.493303
21.146250, -4.837019
21.146667, -4.943622
21.147083, -4.780576
21.147500, -5.863617
21.147917, -3.419329
21.148333, -4.225304
21.148750, -4.777915
21.149167, -5.253402
21.149583, -4.980364
21.150000, 4.542929
21.150417, -4.572196
21.150833, -5.486083
21.151250, -4.815538
21.151667, -4.776178
21.152083, -3.272439
21.152500, -5.717270
21.152917, -5.642574
21.153333, -4.556995
21.153750, -4.727383
21.154167, -3.706291
21.154583, -5.195860
21.155000, -5.642843
21.155417, -4.974885
21.155833, -4.387806
21.156250, -5.091665
21.156667, -5.407305
21.157083, -4.312061
21.157500, -5.476022
21.157917, -4.724530
21.158333, -4.765837
21.158750, -4.642596
21.159167, -4.111008
21.159583, -5.647441
21.160000, -4.705250
21.160417, -6.790632
21.160833, -6.185933
21.161250, -4.342966
21.161667, -5.936509
21.162083, -5.909343
21.162500, -5.169775
21.162917, -6.172863
21.163333, -4.709211
21.163750, -5.978219
21.164167, -6.454947
21.164583, -4.850715
21.165000, -5.577014
21.165417, -5.023244
21.165833, -7.243034
21.166250, -5.765183
21.166667, -7.650538
21.167083, -6.270227
21.167500, -5.044967
21.167917, -5.662522
21.168333, -5.258266
21.168750, -6.276914
21.169167, -7.448361
21.169583, -6.414358
21.170000, -4.960439
21.170417, -6.058298
21.170833, -7.597818
21.171250, -4.723171
21.171667, -6.050316
21.172083, -5.983324
21.172500, -6.476153
21.172917, -6.563969
21.173333, -5.377390
21.173750, -6.960222
21.174167, -6.481389
21.174583, -4.474384
21.175000, -5.948061
21.175417, -5.112456
21.175833, -7.692895
21.176250, -6.933285
21.176667, -5.164016
21.177083, -6.760736
21.177500, -5.447992
21.177917, -6.197929
21.178333, -7.462466
21.178750, -5.572610
21.179167, -4.753170
21.179583, -7.363736
21.180000, -5.657562
21.180417, -6.304352
21.180833, -6.744597
21.181250, -6.300519
21.181667, -9.289908
21.182083, -5.293110
21.182500, -5.946486
21.182917, -8.196992
21.183333, -6.390536
21.183750, -7.415927
21.184167, -6.561228
21.184583, -6.271626
21.185000, -7.103985
21.185417, -6.991807
21.185833, -5.372331
21.186250, -5.872565
21.186667, -6.204515
21.187083, -8.357700
21.187500, -8.325382
21.187917, -6.119243
21.188333, -6.362792
21.188750, -9.012540
21.189167, -7.769114
21.189583, -8.769716
21.190000, -7.009113
21.190417, -5.848056
21.190833, -10.281967
21.191250, -7.358744
21.191667, -7.230372
21.192083, -5.028613
21.192500, -7.636817
21.192917, -8.939767
21.193333, -6.198748
21.193750, -6.817043
21.194167, -6.351556
21.194583, -5.565363
21.195000, -8.186895
21.195417, -5.840363
21.195833, -5.748743
21.196250, -6.254995
21.196667, -5.991752
21.197083, -6.736588
21.197500, -6.572270
21.197917, -6.204694
21.198333, -6.603574
21.198750, -6.941167
21.199167, -5.787423
21.199583, -6.138574
21.200000, -6.465997
21.200417, -6.021007
21.200833, -6.576673
21.201250, -5.517344
21.201667, -8.721938
21.202083, -6.437245
21.202500, -6.393629
21.202917, -6.885317
21.203333, -5.415318
21.203750, -6.851827
21.204167, -7.915035
21.204583, -7.034312
21.205000, -6.460707
21.205417, -5.316651
21.205833, -7.166824
21.206250, -8.078919
21.206667, -7.137960
21.207083, -7.015868
21.207500, -5.360523
21.207917, -7.003843
21.208333, -7.065684
21.208750, -7.326553
21.209167, -6.353706
21.209583, -7.982785
21.210000, -7.490532
21.210417, -7.028017
21.210833, -7.926012
21.211250, -6.989701
21.211667, -6.410911
21.212083, -7.329800
21.212500, -8.110114
21.212917, -7.737999
21.213333, -5.562472
21.213750, -7.840415
21.214167, -5.877459
21.214583, -5.484890
21.215000, -7.699503
21.215417, -6.332232
21.215833, -7.950080
21.216250, -7.406433
21.216667, -6.516692
21.217083, -8.229781
21.217500, -7.857718
21.217917, -8.023079
21.218333, -6.778429
21.218750, -7.465792
21.219167, -7.768664
21.219583, -8.162825
21.220000, -7.254511
21.220417, -7.659904
21.220833, -6.335513
21.221250, -6.895055
21.221667, -7.515491
21.222083, -6.332151
21.222500, -6.030803
21.222917, -6.985519
21.223333, -6.664250
21.223750, -6.970132
21.224167, -6.258666
21.224583, -8.653977
21.225000, -8.095674
21.225417, -7.316808
21.225833, -6.773481
21.226250, -6.950876
21.226667, -5.786489
21.227083, -7.251618
21.227500, -8.018081
21.227917, -6.793947
21.228333, -6.946968
21.228750, -6.602194
21.229167, -7.618247
21.229583, -8.434121
21.230000, -6.388217
21.230417, -7.609250
21.230833, -7.600684
21.231250, -7.680049
21.231667, -8.390124
21.232083, -6.670886
21.232500, -6.981900
21.232917, -7.224569
21.233333, -6.220722
21.233750, -7.746438
21.234167, -7.227167
21.234583, -7.260558
21.235000, -9.085638
21.235417, -5.914398
21.235833, -6.931946
21.236250, -8.162766
21.236667, -5.376477
21.237083, -9.289192
21.237500, -7.962132
21.237917, -8.722918
21.238333, -7.685421
21.238750, -7.601708
21.239167, -6.926378
21.239583, -6.557682
21.240000, -6.224974
21.240417, -7.822121
21.240833, -6.408581
21.241250, -5.936665
21.241667, -6.241060
21.242083, -5.290269
21.242500, -6.980547
21.242917, -7.508983
21.243333, -4.774272
21.243750, -6.300835
21.244167, -5.965560
21.244583, -5.487918
21.245000, -7.681781
21.245417, -4.992166
21.245833, -6.885385
21.246250, -7.737662
21.246667, -6.556823
21.247083, -7.739466
21.247500, -6.010075
21.247917, -5.961370
21.248333, -7.391861
21.248750, -6.643116
21.249167, -7.196374
21.249583, -8.096498
21.250000, -6.302504
21.250417, -5.951728
21.250833, -5.432719
21.251250, -5.626957
21.251667, -6.715506
21.252083, -6.386353
21.252500, -5.606163
21.252917, -6.086929
21.253333, -5.676405
21.253750, -7.701793
21.254167, -6.580698
21.254583, -5.183200
21.255000, -7.604051
21.255417, -7.120367
21.255833, -8.712798
21.256250, -6.346406
21.256667, -4.825344
21.257083, -8.205910
21.257500, -7.233324
21.257917, -6.660113
21.258333, -7.075815
21.258750, -5.786035
21.259167, -7.077672
21.259583, -7.302502
21.260000, -6.226127
21.260417, -5.718736
21.260833, -7.110152
21.261250, -6.463637
21.261667, -8.057596
21.262083, -6.892484
21.262500, -6.902042
21.262917, -7.488891
21.263333, -6.320320
21.263750, -7.867108
21.264167, -6.242202
21.264583, -5.667064
21.265000, -7.462148
21.265417, -5.732179
21.265833, -5.892880
21.266250, -5.502682
21.266667, -6.162200
21.267083, -7.461328
21.267500, -7.193853
21.267917, -5.960041
21.268333, -6.627152
21.268750, -5.373584
21.269167, -6.541092
21.269583, -6.458994
21.270000, -5.018952
21.270417, -8.459621
21.270833, -7.654685
21.271250, -7.003044
21.271667, -6.605847
21.272083, -5.202178
21.272500, -6.782417
21.272917, -8.511361
21.273333, -5.718927
21.273750, -6.910627
21.274167, -6.612826
21.274583, -5.802135
21.275000, -7.937017
21.275417, -6.474043
21.275833, -6.200094
21.276250, -6.882365
21.276667, -6.028593
21.277083, -7.796288
21.277500, -6.799101
21.277917, -5.098625
21.278333, -9.378052
21.278750, -5.562122
21.279167, -7.495138
21.279583, -6.446719
21.280000, -5.968262
21.280417, -7.278327
21.280833, -7.008565
21.281250, -5.702935
21.281667, -7.428354
21.282083, -7.373285
21.282500, -8.092546
21.282917, -7.069855
21.283333, -5.725079
21.283750, -6.462969
21.284167, -8.994670
21.284583, -6.757994
21.285000, -7.969612
21.285417, -6.945141
21.285833, -6.896197
21.286250, -8.538563
21.286667, -5.869921
21.287083, -5.839392
21.287500, -8.167388
21.287917, -5.940882
21.288333, -7.032272
21.288750, -5.338870
21.289167, -6.535493
21.289583, -6.204890
21.290000, -6.211322
21.290417, -7.119597
21.290833, -7.188257
21.291250, -6.534848
21.291667, -8.472756
21.292083, -6.913902
21.292500, -6.902882
21.292917, -6.011479
21.293333, -6.605069
21.293750, -6.475064
21.294167, -6.967190
21.294583, -5.715091
21.295000, -7.312632
21.295417, -6.943334
21.295833, -7.096754
21.296250, -6.658817
21.296667, -5.424979
21.297083, -6.465302
21.297500, -6.166243
21.297917, -5.994091
21.298333, -6.070646
21.298750, -5.936617
21.299167, -8.162192
21.299583, -8.366220
21.300000, -6.258559
21.300417, -6.972443
21.300833, -6.536589
21.301250, -5.951465
21.301667, -8.355946
21.302083, -5.950997
21.302500, -9.292488
21.302917, -6.624001
21.303333, -6.535420
21.303750, -6.554008
21.304167, -6.984856
21.304583, -6.363107
21.305000, -8.563244
21.305417, -6.865916
21.305833, -5.949658
21.306250, -6.872595
21.306667, -6.904947
21.307083, -7.338846
21.307500, -6.729987
21.307917, -5.731714
21.308333, -6.807318
21.308750, -6.996884
21.309167, -7.869816
21.309583, -6.505704
21.310000, -5.460245
21.310417, -5.645823
21.310833, -7.482837
21.311250, -8.644945
21.311667, -8.484979
21.312083, -6.344253
21.312500, -7.314384
21.312917, -8.829353
21.313333, -5.907632
21.313750, -6.771449
21.314167, -6.322517
21.314583, -7.528220
21.315000, -10.306381
21.315417, -6.818787
21.315833, -5.782335
21.316250, -6.404074
21.316667, -5.777255
21.317083, -6.778263
21.317500, -5.340278
21.317917, -5.982530
21.318333, -6.262007
21.318750, -6.501693
21.319167, -6.665975
21.319583, -7.661133
21.320000, -6.983470
21.320417, -7.413655
21.320833, -6.559156
21.321250, -5.792801
21.321667, -6.257485
21.322083, -7.313989
21.322500, -7.380977
21.322917, -6.823052
21.323333, -6.736655
21.323750, -7.512833
21.324167, -5.635482
21.324583, -5.327177
21.325000, -5.674567
21.325417, -6.217027
21.325833, -6.601023
21.326250, -6.658726
21.326667, -5.512068
21.327083, -7.775155
21.327500, -6.175462
21.327917, -7.854113
21.328333, -9.406419
21.328750, -7.091583
21.329167, -5.846742
21.329583, -7.170176
21.330000, -6.407969
21.330417, -8.472675
21.330833, -6.881901
21.331250, -6.774070
21.331667, -9.154588
21.332083, -6.279446
21.332500, -7.429107
21.332917, -5.251740
21.333333, -5.713217
21.333750, -7.008405
21.334167, -7.863195
21.334583, -7.986330
21.335000, -6.809957
21.335417, -6.765275
21.335833, -6.723387
21.336250, -7.219789
21.336667, -6.716026
21.337083, -6.755572
21.337500, -7.549254
21.337917, -5.975429
21.338333, -8.198164
21.338750, -6.636367
21.339167, -7.328076
21.339583, -7.910039
21.340000, -5.825322
21.340417, -7.028265
21.340833, -7.249550
21.341250, -5.755972
21.341667, -8.877956
21.342083, -4.879503
21.342500, -5.746673
21.342917, -7.318562
21.343333, -6.819849
21.343750, -7.786112
21.344167, -5.769871
21.344583, -6.697857
21.345000, -6.570228
21.345417, -6.084629
21.345833, -6.414062
21.346250, -5.750324
21.346667, -6.468788
21.347083, -6.735383
21.347500, -7.703769
21.347917, -5.515879
21.348333, -7.059844
21.348750, -6.766536
21.349167, -7.921939
21.349583, -7.673006
21.350000, -6.271131
21.350417, -7.110162
21.350833, -9.970506
21.351250, -5.757503
21.351667, -6.645854
21.352083, -5.184563
21.352500, -8.618291
21.352917, -7.134940
21.353333, -6.223834
21.353750, -6.492402
21.354167, -6.213501
21.354583, -5.799575
21.355000, -8.252771
21.355417, -5.585027
21.355833, -7.166675
21.356250, -6.086203
21.356667, -6.098890
21.357083, -9.016300
21.357500, -6.522674
21.357917, -7.401613
21.358333, -8.089718
21.358750, -6.056460
21.359167, -7.144570
21.359583, -6.421594
21.360000, -5.541216
21.360417, -8.295169
21.360833, -5.507131
21.361250, -5.137405
21.361667, -6.924221
21.362083, -5.843300
21.362500, -6.116076
21.362917, -6.311433
21.363333, -4.888356
21.363750, -7.025117
21.364167, -8.566372
21.364583, -7.219516
21.365000, -7.147481
21.365417, -5.454950
21.365833, -7.761031
21.366250, -7.669903
21.366667, -6.032883
21.367083, -5.111871
21.367500, -6.891883
21.367917, -6.509632
21.368333, -6.095983
21.368750, -5.283979
21.369167, -5.683851
21.369583, -7.266095
21.370000, -3.778140
21.370417, -6.091269
21.370833, -6.329817
21.371250, -5.610440
21.371667, -7.692863
21.372083, -5.676373
21.372500, -6.306131
21.372917, -8.206620
21.373333, -5.375645
21.373750, -7.115898
21.374167, -4.893969
21.374583, -6.583358
21.375000, -7.043005
21.375417, -5.696024
21.375833, -7.313723
21.376250, -6.107146
21.376667, -5.762805
21.377083, -6.816734
21.377500, -7.500475
21.377917, -7.218512
21.378333, -6.431074
21.378750, -5.963566
21.379167, -6.757972
21.379583, -7.545010
21.380000, -5.411185
21.380417, -7.070841
21.380833, -8.016769
21.381250, -5.701477
21.381667, -7.474026
21.382083, -5.958133
21.382500, -5.806794
21.382917, -8.352542
21.383333, -6.116701
21.383750, -7.066763
21.384167, -6.797545
21.384583, -6.325913
21.385000, -9.372158
21.385417, -5.999159
21.385833, -6.862194
21.386250, -5.984018
21.386667, -6.207645
21.387083, -8.215635
21.387500, -5.605669
21.387917, -6.569687
21.388333, -6.832780
21.388750, -6.412156
21.389167, -7.791951
21.389583, -7.417823
21.390000, -5.238002
21.390417, -5.399290
21.390833, -8.186339
21.391250, -5.497793
21.391667, -8.701334
21.392083, -6.340314
21.392500, -7.014714
21.392917, -7.188880
21.393333, -6.156151
21.393750, -6.444249
21.394167, -8.197566
21.394583, -6.066473
21.395000, -7.929837
21.395417, -5.054540
21.395833, -6.847736
21.396250, -7.848984
21.396667, -6.360223
21.397083, -7.180724
21.397500, -5.783570
21.397917, -7.207014
21.398333, -7.811062
21.398750, -6.576071
21.399167, -6.264662
21.399583, -5.923251
21.400000, -5.712586
21.400417, -6.919065
21.400833, -7.543908
21.401250, -5.383275
21.401667, -7.505680
21.402083, -6.696212
21.402500, -5.903238
21.402917, -6.573204
21.403333, -5.539627
21.403750, -8.047367
21.404167, -6.420676
21.404583, -6.845749
21.405000, -7.472843
21.405417, -6.093681
21.405833, -7.589767
21.406250, -9.365699
21.406667, -5.566919
21.407083, -9.722671
21.407500, -7.746148
21.407917, -6.614412
21.408333, -6.764848
21.408750, -6.440288
21.409167, -6.773347
21.409583, -7.953480
21.410000, -7.072194
21.410417, -6.566321
21.410833, -6.785655
21.411250, -7.452184
21.411667, -7.221929
21.412083, -5.919383
21.412500, -6.949313
21.412917, -8.503589
21.413333, -7.380185
21.413750, -7.746542
21.414167, -7.216731
21.414583, -5.331415
21.415000, -8.176313
21.415417, -6.715323
21.415833, -6.528965
21.416250, -6.686025
21.416667, -5.174169
21.417083, -7.826477
21.417500, -6.770273
21.417917, -7.510130
21.418333, -6.206376
21.418750, -6.339371
21.419167, -7.432731
21.419583, -5.822610
21.420000, -6.229527
21.420417, -6.652728
21.420833, -7.305225
21.421250, -7.131639
21.421667, -7.274776
21.422083, -6.154215
21.422500, -6.302788
21.422917, -7.024017
21.423333, -6.163778
21.423750, -7.272100
21.424167, -7.401224
21.424583, -6.158744
21.425000, -7.027698
21.425417, -6.731771
21.425833, -5.948273
21.426250, -6.999615
21.426667, -6.045785
21.427083, -8.842340
21.427500, -6.458339
21.427917, -6.497664
21.428333, -7.279299
21.428750, -6.847847
21.429167, -8.107409
21.429583, -7.534982
21.430000, -6.108295
21.430417, -6.665402
21.430833, -7.688136
21.431250, -8.259148
21.431667, -5.938866
21.432083, -7.866404
21.432500, -7.376101
21.432917, -7.215774
21.433333, -5.388563
21.433750, -7.486573
21.434167, -7.689640
21.434583, -6.222047
21.435000, -7.524909
21.435417, -6.410721
21.435833, -6.645684
21.436250, -8.385766
21.436667, -5.783835
21.437083, -7.814685
21.437500, -6.024207
21.437917, -7.049307
21.438333, -7.058990
21.438750, -6.809751
21.439167, -7.548165
21.439583, -6.898223
21.440000, -6.344995
21.440417, -7.005380
21.440833, -7.122152
21.441250, -6.513442
21.441667, -6.350834
21.442083, -6.810968
21.442500, -7.352452
21.442917, -7.348255
21.443333, -6.478800
21.443750, -5.737392
21.444167, -7.528055
21.444583, -7.351962
21.445000, -6.442528
21.445417, -7.023717
21.445833, -6.218951
21.446250, -7.751167
21.446667, -5.438952
21.447083, -6.814145
21.447500, -6.727639
21.447917, -6.517674
21.448333, -8.100187
21.448750, -5.698794
21.449167, -6.888224
21.449583, -7.345358
21.450000, -7.656817
21.450417, -8.473175
21.450833, -7.360413
21.451250, -5.758010
21.451667, -7.414745
21.452083, -7.622810
21.452500, -6.378497
